millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
26582317,0x8,0xD,8,8192,65535,2270,5867,339.994812,13.092957,14.860870,35.000
26600340,0x8,0xE,8,16384,65535,4537,11730,169.997406,13.084305,14.855804,35.000
26601353,0x7,0x0,16,1,82,4,7,1742.500000,94.500000,72.625000,35.000
26601367,0x7,0x1,16,2,161,5,9,1710.625000,59.062500,46.687500,35.000
26601380,0x7,0x2,16,4,318,6,12,1689.375000,35.437500,31.125000,34.950
26601399,0x7,0x3,16,8,632,8,18,1678.750000,23.625000,23.343750,34.950
26601429,0x7,0x4,16,16,1259,12,28,1672.109375,17.718750,18.156250,35.000
26601476,0x7,0x5,16,32,2516,21,52,1670.781250,15.503906,16.859375,35.000
26601558,0x7,0x6,16,64,5030,39,98,1670.117310,14.396484,15.886719,34.950
26601708,0x7,0x7,16,128,10056,75,190,1669.453125,13.842773,15.400391,34.950
26602001,0x7,0x8,16,256,20108,145,372,1669.121094,13.381348,15.076172,34.950
26602574,0x7,0x9,16,512,40208,287,739,1668.788940,13.242920,14.974854,34.950
26603711,0x7,0xA,16,1024,65535,571,1472,1359.979248,13.173706,14.914063,34.950
26605973,0x7,0xB,16,2048,65535,1138,2938,679.989624,13.127563,14.883667,34.950
26610482,0x7,0xC,16,4096,65535,2274,5871,339.994812,13.116027,14.871002,35.000
26619493,0x7,0xD,16,8192,65535,4544,11736,169.997406,13.104492,14.863403,35.000
26637509,0x7,0xE,16,16384,65535,9085,23466,84.998703,13.100166,14.859604,35.050
26638522,0x6,0x0,32,1,164,7,13,1742.500000,82.687500,67.437500,35.200
26638536,0x6,0x1,32,2,323,9,18,1715.937500,53.156250,46.687500,35.200
26638549,0x6,0x2,32,4,639,11,24,1697.343750,32.484375,31.125000,35.100
26638568,0x6,0x3,32,8,1272,16,35,1689.375000,23.625000,22.695313,35.150
26638598,0x6,0x4,32,16,2536,24,56,1684.062500,17.718750,18.156250,35.100
26638646,0x6,0x5,32,32,5066,42,103,1682.070190,15.503906,16.697266,35.150
26638727,0x6,0x6,32,64,10128,78,196,1681.406250,14.396484,15.886719,35.150
26638877,0x6,0x7,32,128,20248,149,380,1680.742310,13.750488,15.400391,35.150
26639170,0x6,0x8,32,256,40490,292,748,1680.493164,13.473633,15.157227,35.150
26639743,0x6,0x9,32,512,65535,577,1485,1359.979248,13.312134,15.045776,35.150
26640880,0x6,0xA,32,1024,65535,1146,2955,679.989624,13.219849,14.969787,35.100
26643143,0x6,0xB,32,2048,65535,2286,5902,339.994812,13.185243,14.949523,35.150
26647652,0x6,0xC,32,4096,65535,4566,11792,169.997406,13.167938,14.934326,35.150
26656663,0x6,0xD,32,8192,65535,9127,23575,84.998703,13.160728,14.928627,35.200
26674678,0x6,0xE,32,16384,65535,18245,47137,42.499352,13.154240,14.924511,35.200
26675692,0x5,0x0,64,1,328,13,26,1742.500000,76.781250,67.437500,35.000
26675705,0x5,0x1,64,2,648,17,35,1721.250000,50.203125,45.390625,35.300
26675718,0x5,0x2,64,4,1284,23,48,1705.312500,33.960938,31.125000,35.250
26675737,0x5,0x3,64,8,2555,31,70,1696.679810,22.886719,22.695313,35.200
26675767,0x5,0x4,64,16,5093,47,112,1691.035156,17.349609,18.156250,35.250
26675815,0x5,0x5,64,32,10175,84,206,1689.208984,15.503906,16.697266,35.250
26675896,0x5,0x6,64,64,20338,156,394,1688.212891,14.396484,15.967773,35.200
26676046,0x5,0x7,64,128,40667,300,764,1687.839355,13.842773,15.481445,35.250
26676339,0x5,0x8,64,256,65535,586,1503,1359.979248,13.519775,15.228149,35.200
26676911,0x5,0x9,64,512,65535,1160,2986,679.989624,13.381348,15.126831,35.250
26678048,0x5,0xA,64,1024,65535,2304,5946,339.994812,13.289063,15.060975,35.250
26680310,0x5,0xB,64,2048,65535,4596,11870,169.997406,13.254455,15.033112,35.250
26684821,0x5,0xC,64,4096,65535,9180,23721,84.998703,13.237152,15.021080,35.200
26693833,0x5,0xD,64,8192,65535,18346,47415,42.499352,13.227058,15.012531,35.250
26711847,0x5,0xE,64,16384,65535,36680,65535,21.249676,13.222733,10.374842,35.250
26712860,0x4,0x0,128,1,660,26,51,1753.125000,76.781250,66.140625,35.400
26712873,0x4,0x1,128,2,1302,35,71,1729.218750,51.679688,46.039063,35.200
26712887,0x4,0x2,128,4,2578,45,95,1711.953125,33.222656,30.800781,35.250
26712905,0x4,0x3,128,8,5128,63,142,1702.656250,23.255859,23.019531,35.300
26712936,0x4,0x4,128,16,10222,94,225,1697.011719,17.349609,18.237305,35.300
26712983,0x4,0x5,128,32,20424,168,416,1695.351440,15.503906,16.859375,35.200
26713065,0x4,0x6,128,64,40834,314,791,1694.770508,14.488770,16.028564,35.250
26713215,0x4,0x7,128,128,65535,602,1534,1359.979248,13.888916,15.542236,35.300
26713508,0x4,0x8,128,256,65535,1176,3020,679.989624,13.565918,15.299072,35.250
26714080,0x4,0x9,128,512,65535,2328,5996,339.994812,13.427490,15.187622,35.250
26715219,0x4,0xA,128,1024,65535,4625,11935,169.997406,13.338089,15.115433,35.250
26717483,0x4,0xB,128,2048,65535,9226,23827,84.998703,13.303482,15.088203,35.300
26721995,0x4,0xC,128,4096,65535,18432,47624,42.499352,13.289063,15.078705,35.200
26731006,0x4,0xD,128,8192,65535,36840,65535,21.249676,13.280411,10.374842,35.250
26749015,0x4,0xE,128,16384,65535,65535,65535,10.624838,11.812320,5.187421,35.250
26750028,0x3,0x0,256,1,1023,54,104,1358.671875,79.734375,67.437500,35.400
26750041,0x3,0x1,256,2,2047,71,143,1359.336060,52.417969,46.363281,35.200
26750055,0x3,0x2,256,4,4095,92,194,1359.667969,33.960938,31.449219,35.350
26750074,0x3,0x3,256,8,8191,142,301,1359.833984,26.208984,24.397461,35.300
26750104,0x3,0x4,256,16,16383,233,500,1359.916992,21.502441,20.263672,35.350
26750151,0x3,0x5,256,32,32767,437,937,1359.958496,20.164307,18.987061,35.350
26750232,0x3,0x6,256,64,65535,841,1804,1359.979248,19.402952,18.277832,35.350
26750383,0x3,0x7,256,128,65535,1639,3525,679.989624,18.906921,17.857361,35.350
26750676,0x3,0x8,256,256,65535,3237,6963,339.994812,18.670441,17.636993,35.350
26751253,0x3,0x9,256,512,65535,6425,13819,169.997406,18.529129,17.501480,35.350
26752391,0x3,0xA,256,1024,65535,12825,27593,84.998703,18.493080,17.472984,35.400
26754659,0x3,0xB,256,2048,65535,25595,55085,42.499352,18.453426,17.441006,35.350
26759184,0x3,0xC,256,4096,65535,51130,65535,21.249676,18.431797,10.374842,35.300
26768227,0x3,0xD,256,8192,65535,65535,65535,10.624838,11.812320,5.187421,35.350
26786301,0x3,0xE,256,16384,65535,65535,65535,5.312419,5.906160,2.593710,35.250
26787314,0x2,0x0,512,1,1023,106,201,679.335938,78.257813,65.167969,35.400
26787327,0x2,0x1,512,2,2047,142,281,679.668030,52.417969,45.552734,35.300
26787341,0x2,0x2,512,4,4095,182,382,679.833984,33.591797,30.962891,35.300
26787359,0x2,0x3,512,8,8191,253,566,679.916992,23.348145,22.938477,35.250
26787390,0x2,0x4,512,16,16383,380,907,679.958496,17.534180,18.379150,35.300
26787437,0x2,0x5,512,32,32767,678,1673,679.979248,15.642334,16.950563,35.300
26787519,0x2,0x6,512,64,65535,1268,3188,679.989624,14.627197,16.150146,35.250
26787669,0x2,0x7,512,128,65535,2430,6189,339.994812,14.015809,15.676483,35.250
26787962,0x2,0x8,512,256,65535,4750,12183,169.997406,13.698578,15.429520,35.250
26788535,0x2,0x9,512,512,65535,9393,24179,84.998703,13.544289,15.311104,35.350
26789673,0x2,0xA,512,1024,65535,18677,48163,42.499352,13.465702,15.249363,35.300
26791941,0x2,0xB,512,2048,65535,37243,65535,21.249676,13.425688,10.374842,35.250
26796469,0x2,0xC,512,4096,65535,65535,65535,10.624838,11.812320,5.187421,35.300
26805514,0x2,0xD,512,8192,65535,65535,65535,5.312419,5.906160,2.593710,35.400
26823596,0x2,0xE,512,16384,65535,65535,65535,2.656209,2.953080,1.296855,35.450
26824609,0x1,0x0,1024,1,1023,202,381,339.667969,74.566406,61.763672,35.600
26824622,0x1,0x1,1024,2,2047,271,534,339.834015,50.018555,43.283203,35.500
26824636,0x1,0x2,1024,4,4095,353,739,339.916992,32.576660,29.949707,35.450
26824654,0x1,0x3,1024,8,8191,497,1112,339.958496,22.932861,22.533203,35.450
26824685,0x1,0x4,1024,16,16383,753,1795,339.979248,17.372679,18.186644,35.400
26824732,0x1,0x5,1024,32,32767,1349,3326,339.989624,15.561584,16.849241,35.450
26824814,0x1,0x6,1024,64,65535,2530,6361,339.994812,14.592589,16.112152,35.400
26824965,0x1,0x7,1024,128,65535,4862,12376,169.997406,14.021576,15.673950,35.500
26825258,0x1,0x8,1024,256,65535,9516,24387,84.998703,13.721649,15.442818,35.500
26825835,0x1,0x9,1024,512,65535,18818,48402,42.499352,13.567360,15.325035,35.450
26826973,0x1,0xA,1024,1024,65535,37458,65535,21.249676,13.503193,10.374842,35.400
26829241,0x1,0xB,1024,2048,65535,65535,65535,10.624838,11.812320,5.187421,35.400
26833770,0x1,0xC,1024,4096,65535,65535,65535,5.312419,5.906160,2.593710,35.450
26842815,0x1,0xD,1024,8192,65535,65535,65535,2.656209,2.953080,1.296855,35.500
26860890,0x1,0xE,1024,16384,65535,65535,65535,1.328105,1.476540,0.648428,35.500
26861904,0x0,0x0,2048,1,1023,379,681,169.833984,69.952148,55.198242,35.400
26861917,0x0,0x1,2048,2,2047,516,983,169.917007,47.619141,39.838379,35.400
26861930,0x0,0x2,2048,4,4095,684,1398,169.958496,31.561523,28.328613,35.500
26861949,0x0,0x3,2048,8,8191,976,2149,169.979248,22.517578,21.773317,35.450
26861979,0x0,0x4,2048,16,16383,1483,3512,169.989624,17.107361,17.791504,35.500
26862027,0x0,0x5,2048,32,32767,2686,6594,169.994812,15.492372,16.702332,35.500
26862109,0x0,0x6,2048,64,65535,5058,12677,169.997406,14.586823,16.055161,35.500
26862259,0x0,0x7,2048,128,65535,9747,24753,84.998703,14.054741,15.674583,35.500
26862552,0x0,0x8,2048,256,65535,19098,48856,42.499352,13.769234,15.468781,35.450
26863125,0x0,0x9,2048,512,65535,37824,65535,21.249676,13.635132,10.374842,35.450
26864263,0x0,0xA,2048,1024,65535,65535,65535,10.624838,11.812320,5.187421,35.400
26866530,0x0,0xB,2048,2048,65535,65535,65535,5.312419,5.906160,2.593710,35.400
26871060,0x0,0xC,2048,4096,65535,65535,65535,2.656209,2.953080,1.296855,35.400
26880104,0x0,0xD,2048,8192,65535,65535,65535,1.328105,1.476540,0.648428,35.500
26898181,0x0,0xE,2048,16384,65535,65535,65535,0.664052,0.738270,0.324214,35.500
